page_view,user_id,attrs,purchased
468,9,0.703368040059379,0
615,8,0.6729841283621516,0
998,4,0.81189080484168,1
78,0,0.12510434792806846,1
700,5,-0.04159952506296827,1
648,3,0.4386226197295565,1
491,0,0.04300063384514663,1
290,3,0.0028918011606509086,0
422,3,0.20138913547960907,1
101,6,0.2585453894598677,0
114,5,0.9358703160212054,1
7,0,-0.09845533308754406,1
98,4,0.5741098973518003,1
134,9,-0.1936570790523583,0
863,2,0.11459247184613242,1
37,5,-0.1642208046744813,1
254,1,0.30584375611567943,1
162,0,0.27753655316975084,1
624,0,0.45892662768690345,1
259,3,0.41337863567490274,0
767,4,0.8073268037856913,1
300,0,0.6094218680740046,1
836,0,0.31893917333216887,1
558,0,1.1696257314581608,1
448,0,0.17059398129268083,1
938,2,0.3635567683707447,1
993,0,0.40617592025165955,1
405,4,0.5448905945516869,1
858,0,0.7119356758732314,1
488,9,0.8819488822768042,0
283,0,0.48551199345031926,1
620,0,0.9815086393203158,1
498,8,0.9325732170196066,0
246,5,-0.22552506143604734,1
442,0,0.6090334921539777,1
2,0,-0.34263124803209755,1
303,2,-0.4687373883461623,1
352,0,0.8302072726582974,1
281,4,0.39718490340339474,1
61,0,0.638029204182589,1
926,0,0.3935715102933888,1
331,0,-0.3570366657458228,1
476,0,1.03665652790655,1
896,0,0.2256587210280448,1
243,2,0.5016609052666741,1
191,8,-0.1772458218636479,0
635,0,0.26667457649915416,1
806,0,0.38509695594383764,1
135,0,0.6661285663126123,1
841,0,0.4423821086147537,1
151,0,-0.13093314877048057,1
362,1,0.100910704065021,1
180,0,0.6392258166119126,1
882,9,0.16733192725994994,0
211,0,0.6909824373004494,1
248,3,0.3265651900779253,1
232,0,0.34691104480780804,1
651,4,0.18096153133210502,1
329,0,0.033149160464242655,1
349,0,0.8500387899680926,1
968,0,-0.1485732333482077,1
400,0,0.05629693085742449,1
759,3,0.9454934084151361,1
513,5,0.41087244945716483,1
741,4,1.4487401388275662,0
854,0,0.30751824750860074,1
318,0,0.04104968769267986,1
143,0,0.4899854300704532,1
732,0,-0.46907289550753417,1
723,1,0.5719141899789135,1
