ID,AVG_PAY_AMT,DEFAULT
25263,1527.5,1
28289,1532.0,0
25440,1235.5,0
23496,1812.1666666666667,1
1142,920.5,0
20279,7005.0,1
3945,781.6666666666666,0
17240,0.0,1
27369,1070.8333333333333,0
8661,2855.3333333333335,0
11998,17114.0,0
23452,6583.666666666667,0
4656,2750.0,0
4845,2066.6666666666665,0
4184,6275.833333333333,1
6640,517.6666666666666,1
17823,1454.1666666666667,0
19862,1650.0,1
2347,680.5,0
16251,2706.0,0
22441,362.6666666666667,0
26132,2770.3333333333335,0
27023,6867.833333333333,0
25250,1790.0,0
29526,1800.6666666666667,0
10007,4715.833333333333,0
4483,518.8333333333334,0
7673,1867.6666666666667,1
29811,6342.333333333333,0
15291,4007.1666666666665,0
7180,0.0,0
2329,9430.833333333334,0
5837,2102.1666666666665,0
1131,5656.333333333333,1
19199,0.0,0
15216,1910.1666666666667,0
4462,4333.333333333333,1
10025,3454.0,1
2844,4503.166666666667,0
10795,900.0,0
16113,25666.666666666668,0
10719,0.0,0
23133,1126.5,0
17960,2416.6666666666665,1
18464,3000.0,0
22040,6459.166666666667,0
26436,1128.3333333333333,0
29906,1669.5,1
983,32382.833333333332,1
11222,694.8333333333334,0
18904,14024.166666666666,0
28747,602.3333333333334,0
9069,9618.666666666666,0
10832,1871.6666666666667,0
27957,1967.1666666666667,0
22923,2194.0,0
29409,2199.1666666666665,1
192,1125.3333333333333,1
6300,6347.666666666667,0
8461,12065.666666666666,0
10402,844.8333333333334,0
4391,966.6666666666666,1
9156,5281.166666666667,0
15358,2833.3333333333335,0
1496,29311.5,0
21748,13736.0,0
25281,3716.5,0
54,1707.6666666666667,0
16611,3931.8333333333335,0
2999,1166.6666666666667,1
8347,11079.666666666666,0
1551,4597.333333333333,1
28180,5000.0,0
29306,2112.0,0
5807,15402.666666666666,0
21420,2698.5,0
23720,1308.1666666666667,0
7442,4016.6666666666665,0
26016,4011.0,0
27102,47767.5,1
10455,17964.333333333332,0
7115,5000.0,0
11873,4166.666666666667,0
20328,8018.666666666667,0
24734,3430.8333333333335,0
13413,772.3333333333334,1
29345,2000.0,0
28428,3844.0,0
20406,130.0,0
6471,903.6666666666666,0
15946,2666.6666666666665,0
20618,2916.3333333333335,0
12947,4868.833333333333,1
187,33214.666666666664,0
1550,4600.0,0
3948,0.0,0
19315,1316.8333333333333,0
15015,14675.666666666666,0
8442,873.3333333333334,0
27285,599.8333333333334,1
27449,258.3333333333333,1
11903,397.8333333333333,0
7988,1166.6666666666667,1
16795,501.5,0
3874,1150.0,1
15172,3666.5,0
23304,1510.0,0
27235,13996.666666666666,0
29411,2007.0,0
6036,12641.5,1
5206,1667.3333333333333,0
3487,9906.5,0
4879,1007.1666666666666,0
18142,15496.833333333334,0
1891,7501.5,0
13794,2470.0,0
5120,5833.333333333333,0
25112,3547.6666666666665,0
28348,3971.8333333333335,0
21893,3903.1666666666665,0
8500,194.5,0
18941,8233.5,0
5979,4114.666666666667,0
28009,0.0,0
10600,1086.1666666666667,0
23694,4841.833333333333,0
3076,1333.3333333333333,0
11130,4160.833333333333,0
29108,0.0,0
23324,621.0,0
3111,5047.0,0
26816,1833.8333333333333,0
11835,2407.8333333333335,0
21671,6084.5,0
27638,1776.1666666666667,0
27158,816.6666666666666,1
18990,2177.3333333333335,0
1881,2559.3333333333335,0
10050,630.0,0
4863,2208.3333333333335,1
4461,2521.3333333333335,0
17115,816.1666666666666,0
1184,9583.333333333334,0
13648,55.0,1
4593,700.0,1
5473,790.6666666666666,1
8481,826.3333333333334,0
8649,4588.333333333333,0
23597,1005.0,0
27620,1131.5,1
3966,11668.666666666666,0
23470,1500.0,0
4265,16388.166666666668,0
21984,1850.0,0
2585,1526.3333333333333,0
24903,7807.666666666667,0
21622,4666.666666666667,0
25569,4441.5,0
3629,2000.0,0
7073,625.6666666666666,0
27068,2094.5,0
17687,4392.833333333333,0
2331,6583.333333333333,0
22821,37263.833333333336,0
14353,260.0,0
10121,5991.666666666667,1
10222,1950.0,0
9664,11073.5,0
11499,282.1666666666667,0
12569,0.0,1
27415,6901.833333333333,0
13917,10518.333333333334,1
2676,750.0,0
18088,5184.0,0
29055,1312.8333333333333,1
8298,0.0,0
6989,1102.1666666666667,1
27212,2000.0,1
8802,1183.0,1
13709,9798.166666666666,0
9869,338.3333333333333,0
18450,866.6666666666666,0
20528,405.1666666666667,1
10295,0.0,0
12960,9618.666666666666,0
6088,3751.3333333333335,1
9343,937.6666666666666,0
22729,680.3333333333334,0
8791,2051.8333333333335,0
2209,463.3333333333333,0
24171,15404.166666666666,1
25463,432.8333333333333,0
13866,7252.166666666667,0
664,696.6666666666666,0
28084,1311.6666666666667,0
28585,0.0,0
23753,32111.5,1
12767,11783.0,0
20237,1993.3333333333333,0
16714,7467.166666666667,1
19695,2137.0,0
23408,7644.166666666667,0
3347,0.0,1
28140,4286.166666666667,0
8896,555.1666666666666,0
1567,2894.8333333333335,0
30000,1384.6666666666667,1
13631,6044.166666666667,0
4955,5131.0,0
12156,242.33333333333334,1
380,2721.1666666666665,1
21496,909.0,0
8362,970.0,1
5294,607.1666666666666,0
16051,12272.666666666666,0
20506,2175.6666666666665,1
23259,833.6666666666666,0
11271,1346.8333333333333,1
13464,1931.3333333333333,0
28254,2141.6666666666665,0
23816,71559.66666666667,0
16065,354.0,0
12763,15100.666666666666,0
25366,5166.666666666667,0
4898,1849.6666666666667,0
15032,1865.0,0
16412,1394.5,0
1474,380.3333333333333,0
28815,366.0,0
15393,1523.5,1
26173,130.0,0
3361,6107.333333333333,0
14195,54594.0,1
28255,5010.333333333333,0
1645,1652.3333333333333,1
26312,262.8333333333333,0
4734,7846.0,0
20760,231.33333333333334,0
8383,304.6666666666667,0
22762,2915.5,0
9967,7265.833333333333,0
18836,1829.6666666666667,0
28218,5666.666666666667,0
12490,9449.166666666666,1
3224,463.1666666666667,1
12955,2872.0,0
9132,1073.1666666666667,1
20162,4750.0,0
6031,1999.1666666666667,0
20695,3883.3333333333335,1
6626,1125.8333333333333,0
20787,29876.166666666668,0
1133,10243.5,0
23101,3321.6666666666665,0
24519,2500.0,0
10293,2100.0,0
6422,5383.333333333333,0
250,1171.1666666666667,0
17867,7436.0,1
7692,5717.0,0
2719,5359.333333333333,0
6525,1209.3333333333333,0
28613,138.66666666666666,0
2297,10148.5,0
22644,74306.16666666667,0
9943,1018.6666666666666,0
2619,3172.3333333333335,0
15531,5441.833333333333,0
4657,2124.1666666666665,0
24503,1833.3333333333333,0
19404,1066.6666666666667,0
28653,2404.0,0
10452,5258.166666666667,0
19056,2243.3333333333335,1
93,1259.1666666666667,0
3071,21372.333333333332,0
12533,2846.0,0
19240,14136.0,0
13115,853.1666666666666,0
23261,2136.5,1
20201,296.6666666666667,0
8048,2601.8333333333335,0
20709,2149.6666666666665,0
5652,740.6666666666666,0
9452,733.3333333333334,1
5231,869.5,0
20458,1607.3333333333333,0
10665,15210.333333333334,0
6338,3843.0,0
7171,0.0,0
24326,1897.1666666666667,0
11374,1694.0,0
7572,4557.666666666667,0
2952,1092.8333333333333,0
20403,4479.166666666667,0
23601,5939.0,0
16341,766.6666666666666,0
20824,1797.1666666666667,1
18882,1296.0,0
17552,0.0,0
6834,533.3333333333334,1
19525,833.3333333333334,0
28963,1916.5,0
26648,1766.6666666666667,1
7475,1116.6666666666667,1
5917,1839.8333333333333,0
23791,170.16666666666666,0
21205,3473.1666666666665,0
6025,2333.3333333333335,0
15307,200.0,1
1176,824.3333333333334,1
3878,1258.0,0
10915,22218.333333333332,1
4713,5072.666666666667,0
20605,4194.0,0
12063,0.0,0
4551,1433.3333333333333,1
20270,3850.0,0
17605,260.0,0
24374,12414.5,0
27387,3384.5,1
16977,3916.0,0
5761,842.0,0
17956,1194.5,0
17244,3628.1666666666665,0
961,6.5,1
19782,415.0,0
24109,1745.3333333333333,0
25169,985.1666666666666,0
12764,10007.333333333334,0
18477,5069.166666666667,0
27069,1033.3333333333333,1
24288,1307.8333333333333,0
28199,5037.166666666667,0
6252,166.5,1
18318,2481.3333333333335,1
27228,16444.166666666668,0
24898,1533.3333333333333,0
739,3528.6666666666665,0
7476,26566.666666666668,0
27379,8983.166666666666,0
3759,2059.0,1
20771,2278.3333333333335,1
24425,284.6666666666667,0
28256,5048.666666666667,0
9271,3346.6666666666665,0
22659,3580.8333333333335,0
16472,4531.0,0
12072,1060.0,0
22752,8996.166666666666,0
17893,968.8333333333334,0
14463,1207.3333333333333,0
22909,0.0,0
12661,0.0,0
23366,5116.333333333333,0
24498,916.6666666666666,1
669,4133.333333333333,0
9092,7340.666666666667,0
11564,2266.6666666666665,0
19329,1927.5,1
28860,2937.8333333333335,0
2953,273.0,0
18035,2388.3333333333335,0
29514,1368.3333333333333,0
12852,2072.1666666666665,0
24088,3483.3333333333335,0
19637,4497.5,0
4641,2528.5,0
14700,1105.6666666666667,0
24698,3140.3333333333335,1
1796,0.0,0
4638,1163.6666666666667,0
25369,333.3333333333333,0
27799,14209.833333333334,0
8161,2333.3333333333335,0
12718,761.0,1
8020,1451.8333333333333,1
22767,20392.5,0
7952,694.8333333333334,0
23115,1533.3333333333333,0
19742,5155.833333333333,0
9200,7166.666666666667,0
4310,434.6666666666667,0
5772,2768.3333333333335,0
3944,4544.333333333333,0
23646,4750.0,1
559,342.5,0
716,1637.0,0
2143,5873.0,1
22432,27013.833333333332,0
18427,513.3333333333334,0
25950,33083.333333333336,0
6066,1416.6666666666667,0
8278,969.0,1
23503,3031.1666666666665,0
10238,3333.3333333333335,0
14062,22464.5,0
5960,889.3333333333334,0
20833,14796.666666666666,0
14811,2000.0,0
20122,14659.833333333334,0
16492,1550.0,0
28029,6209.5,1
4673,358.3333333333333,0
1505,2816.6666666666665,0
29374,32502.5,0
12883,5681.166666666667,0
29029,5225.0,1
27953,9846.833333333334,0
29645,2116.6666666666665,0
27354,5368.666666666667,1
5129,1100.0,0
19568,35793.333333333336,0
5022,9037.0,0
12797,475.0,1
7724,7521.166666666667,0
19972,827.5,0
27711,3521.8333333333335,0
18580,906.6666666666666,0
17460,4035.5,0
25887,3000.0,1
26576,480.0,0
1026,5313.166666666667,0
6133,0.0,1
8248,55602.0,0
22086,5223.166666666667,0
15549,4666.833333333333,1
26382,386.8333333333333,0
8410,4868.333333333333,0
3149,11333.333333333334,0
9727,326.0,1
8969,1536.8333333333333,0
15237,566.6666666666666,1
19715,1280.8333333333333,0
26072,5083.333333333333,1
12896,3367.5,0
5005,14016.5,0
23684,3077.5,0
15773,1102.8333333333333,1
18992,2433.3333333333335,0
27631,1506.0,1
4636,4039.6666666666665,0
18983,0.0,1
3896,3138.1666666666665,0
27045,1477.6666666666667,0
27613,1350.0,1
24340,2022.8333333333333,0
8193,10317.333333333334,0
2196,762.0,0
18993,409.5,0
23466,578.0,1
10170,1650.0,0
14757,9375.0,0
3300,11822.833333333334,1
4928,390.0,1
8532,862.6666666666666,0
20878,1536.1666666666667,0
7232,4824.833333333333,0
19175,1680.6666666666667,0
8421,613.0,0
13812,1292.0,0
5365,3150.0,0
14139,6454.833333333333,0
278,316.0,0
17699,2117.0,0
5068,1261.6666666666667,1
15412,0.0,0
19967,10232.0,0
17148,6457.666666666667,0
9245,749.0,0
5377,8800.333333333334,0
6782,60949.0,0
22919,23518.833333333332,0
19158,4550.0,0
18758,6103.166666666667,0
18949,326.0,0
25456,1347.3333333333333,0
685,11666.666666666666,0
18236,3070.1666666666665,0
13491,13686.666666666666,0
14916,34528.333333333336,0
26155,7500.666666666667,0
20911,6949.5,0
6907,986.1666666666666,0
18864,6250.0,0
17221,1300.0,0
6634,4316.333333333333,0
5990,2414.5,0
23005,1982.3333333333333,0
26085,6183.333333333333,0
12454,1034.5,1
26461,2686.5,0
15619,3408.5,1
8023,2031.8333333333333,0
28288,1606.3333333333333,1
27128,7959.5,0
28657,6042.0,0
25215,750.0,0
9473,8333.333333333334,1
8147,44.666666666666664,0
26513,2495.1666666666665,0
13994,2291.1666666666665,0
11706,0.0,0
22022,1350.0,1
24439,7614.666666666667,0
28423,3430.6666666666665,0
28781,9562.5,0
10870,830.0,1
8946,599.8333333333334,0
28666,1950.1666666666667,1
7564,3184.0,0
9479,11510.333333333334,0
24763,17260.0,0
20745,11126.5,1
8856,4713.0,1
666,4170.166666666667,0
16236,2116.6666666666665,1
4140,6050.0,0
29087,1653.3333333333333,0
18273,2397.5,0
10965,5802.833333333333,0
20113,11184.166666666666,0
9219,396.0,1
26074,0.0,0
16554,1866.6666666666667,0
19322,8598.0,0
6280,5331.333333333333,0
15962,316.0,0
27566,184.33333333333334,0
16531,3073.6666666666665,0
14299,1941.6666666666667,0
22429,3197.1666666666665,0
17176,4700.833333333333,0
14882,6297.0,0
12096,3756.0,0
25037,5422.0,0
14935,2516.8333333333335,0
9220,1042.8333333333333,0
7918,2076.5,0
2166,0.0,0
7538,3336.1666666666665,0
19751,994.6666666666666,1
26803,2708.1666666666665,0
22696,5833.333333333333,0
22819,0.0,0
13136,661.3333333333334,0
23918,1733.3333333333333,0
5545,1265.0,0
16697,1808.1666666666667,0
977,671.3333333333334,1
29333,4046.1666666666665,0
22371,5457.666666666667,0
11944,2118.5,0
908,653.3333333333334,0
5601,3067.3333333333335,1
6764,2743.5,0
22877,1685.0,0
11180,2388.3333333333335,1
21750,1540.5,0
8681,1235.3333333333333,0
8817,5020.166666666667,0
18124,1647.1666666666667,0
3645,1311.3333333333333,0
2289,1780.1666666666667,0
20663,12312.166666666666,0
13003,1381.5,0
10955,4671.5,0
3659,1960.8333333333333,0
18384,1266.6666666666667,1
14584,2498.6666666666665,1
20899,14270.333333333334,0
27646,24542.333333333332,0
4319,18010.666666666668,0
18759,5488.666666666667,0
14843,0.0,1
4378,2100.0,1
29571,3600.0,1
17063,1416.6666666666667,0
22699,6993.166666666667,0
741,3646.6666666666665,0
21395,1188.8333333333333,0
11296,700.0,1
25475,3450.0,0
21053,2151.3333333333335,1
5921,284.5,1
20417,1050.0,0
17169,1135.1666666666667,0
25676,100.0,0
334,13331.333333333334,0
12625,2684.6666666666665,0
5360,5201.833333333333,0
19237,1157.6666666666667,0
206,5256.333333333333,0
18410,855.6666666666666,1
1833,15833.333333333334,0
25655,560.3333333333334,0
14454,84.0,0
23834,4359.0,0
1053,5262.166666666667,0
16237,1539.8333333333333,0
467,7524.5,1
18910,671.6666666666666,0
3866,3011.0,0
18930,4642.333333333333,0
5341,1920.5,0
1544,400.0,0
3106,29336.166666666668,0
10534,350.0,0
949,44401.833333333336,0
8768,988.6666666666666,0
27815,3067.1666666666665,0
19165,2526.3333333333335,0
19480,12852.666666666666,0
26932,1540.5,0
25491,898.8333333333334,0
14377,1138.1666666666667,0
28046,1874.0,0
12528,0.0,0
14986,435.8333333333333,0
26838,300.5,0
29464,2833.3333333333335,0
235,989.1666666666666,0
25561,9219.333333333334,0
18118,5870.5,0
29637,372.3333333333333,0
26017,4858.333333333333,0
10394,1619.1666666666667,0
27403,1750.0,0
15235,3833.3333333333335,1
3785,1733.3333333333333,0
22262,0.0,0
9612,8031.5,0
28411,518.0,0
18726,3400.0,1
14442,9013.5,0
2971,3666.6666666666665,0
18470,1143.3333333333333,0
17993,28995.166666666668,0
23312,3139.3333333333335,0
24094,40328.0,1
20416,1332.5,0
22874,20213.333333333332,0
27459,2833.3333333333335,0
15964,2922.0,0
13068,8169.833333333333,0
14990,1777.0,0
6359,1505.5,0
9746,16233.833333333334,0
29731,1166.6666666666667,0
14334,966.6666666666666,1
28293,33809.0,0
13776,27757.333333333332,0
5988,0.0,1
19345,882.8333333333334,1
12453,710.0,0
7694,10804.666666666666,1
16655,1067.6666666666667,1
28508,10688.333333333334,0
11120,2980.8333333333335,0
12778,2416.6666666666665,0
20512,1891.3333333333333,1
13251,1955.6666666666667,0
8491,421.0,0
11683,3669.5,0
29127,2366.6666666666665,1
22727,0.0,0
25256,1833.3333333333333,1
10806,5141.0,0
18059,0.0,0
15499,6167.166666666667,0
10125,729.8333333333334,0
18097,233.33333333333334,1
1150,334.1666666666667,0
12218,1169.1666666666667,0
15120,1333.3333333333333,1
15703,6006.0,0
28689,670.8333333333334,0
27576,29466.666666666668,0
20236,1952.8333333333333,0
21143,1358.3333333333333,0
26100,3809.1666666666665,0
26065,1273.8333333333333,0
26159,9774.0,1
17105,2866.6666666666665,0
2548,1075.6666666666667,0
14205,588.8333333333334,1
17523,2000.0,0
24444,626.1666666666666,0
19085,11153.333333333334,0
19679,3000.0,0
23967,1026.0,1
29173,6733.333333333333,0
23673,18.166666666666668,0
27317,619.0,0
28354,5294.0,0
19881,948.1666666666666,1
24655,2515.8333333333335,0
22230,856.0,0
5766,7150.0,0
23447,5498.0,1
19808,1280.3333333333333,0
8034,2816.6666666666665,0
20054,9239.666666666666,1
15830,5362.0,0
8678,20211.666666666668,0
2018,4260.5,1
12726,31938.166666666668,0
17372,4314.5,0
4597,220.0,1
22108,7720.333333333333,1
10540,4500.666666666667,1
26732,1016.6666666666666,0
11482,6072.5,0
1074,75708.33333333333,0
247,1954.5,0
8197,220.0,0
5733,10376.0,0
1216,5721.0,0
27903,3673.5,0
26885,4373.5,1
9806,2250.0,0
24246,1017.3333333333334,0
20573,1769.1666666666667,1
26186,5791.833333333333,0
10549,7148.166666666667,0
27876,1615.0,1
13998,4666.666666666667,1
4210,62359.333333333336,0
14999,2066.6666666666665,0
28765,213.83333333333334,0
29617,4004.3333333333335,0
17942,3533.3333333333335,0
6546,431.8333333333333,0
22268,11076.166666666666,0
16675,1416.6666666666667,0
2530,1040.3333333333333,0
9568,136.66666666666666,0
1153,2166.6666666666665,1
275,0.0,1
1213,7091.166666666667,1
7125,4016.5,1
25806,209.5,0
21735,6620.166666666667,0
17124,3183.3333333333335,0
22859,1438.3333333333333,1
3290,371.6666666666667,0
12103,5472.833333333333,0
16733,7412.5,0
13435,431.0,0
19363,4490.666666666667,0
504,833.3333333333334,1
12628,833.3333333333334,1
11150,1083.8333333333333,0
22966,6895.833333333333,0
12303,339.0,1
25566,3383.3333333333335,0
4775,1950.0,1
1173,18829.666666666668,0
3864,916.6666666666666,1
12890,2156.6666666666665,0
2652,3692.0,1
12869,1692.6666666666667,0
11920,0.0,0
15940,915.0,1
19714,2602.6666666666665,0
4059,22865.333333333332,0
9057,796.5,0
1844,6807.666666666667,1
11939,4085.0,1
23004,73977.66666666667,0
23567,12506.833333333334,0
8168,2526.5,0
17857,1766.6666666666667,0
13618,1235.0,0
2077,306.0,0
8291,25651.0,0
24287,5252.0,0
14138,250.0,0
13016,4681.333333333333,0
29640,2293.8333333333335,0
6796,183.33333333333334,0
15886,580.0,0
18340,1343.3333333333333,1
12035,416.6666666666667,0
7463,2012.1666666666667,0
21113,6544.5,0
16642,5362.0,0
26010,3110.6666666666665,0
8901,14383.166666666666,0
29616,4616.666666666667,1
20543,1451.1666666666667,1
6563,5331.333333333333,0
14786,735.6666666666666,1
25729,6366.666666666667,0
20893,16755.333333333332,0
23779,0.0,1
12246,2140.8333333333335,0
20003,558.0,0
11992,33.333333333333336,0
7146,1680.0,0
29272,9771.833333333334,0
6823,5833.333333333333,0
4072,1726.0,0
24935,1858.0,0
5961,8516.666666666666,0
28949,1099.6666666666667,0
7152,5669.5,1
18329,9794.5,0
19959,4290.833333333333,0
20026,946.6666666666666,1
12234,1500.0,0
11545,1166.6666666666667,1
6396,669.5,1
24539,1166.6666666666667,0
20673,3450.0,1
13584,0.0,0
23862,6128.333333333333,0
11047,3000.0,0
26588,1283.3333333333333,1
12785,500.0,1
29564,3867.1666666666665,0
11619,663.6666666666666,0
7378,733.3333333333334,0
4311,424.5,0
29916,652.0,0
20116,6889.666666666667,0
22250,2241.8333333333335,1
5694,492.8333333333333,0
24307,45507.666666666664,0
14781,3833.8333333333335,0
21730,11666.666666666666,0
24934,1083.3333333333333,0
19611,6083.333333333333,0
21773,2105.0,0
24683,9166.666666666666,0
6135,1765.0,1
11303,3566.6666666666665,1
24922,0.0,0
20732,1258.3333333333333,0
20917,7358.166666666667,0
17416,12483.666666666666,1
7914,2734.1666666666665,0
16293,315.3333333333333,1
17742,210.66666666666666,1
10918,0.0,0
23098,13416.666666666666,0
12953,1200.5,0
6944,4356.166666666667,0
284,3366.3333333333335,0
17968,2416.6666666666665,0
29187,2018.3333333333333,0
15606,3954.3333333333335,0
12993,1150.0,1
12011,3150.0,0
13322,13791.666666666666,0
7215,0.0,0
23755,283.6666666666667,0
26083,1200.0,0
29216,1197.1666666666667,0
21663,2268.0,0
2445,1242.6666666666667,0
21344,3331.6666666666665,0
15205,5586.166666666667,0
21123,20050.833333333332,0
22485,2415.3333333333335,0
13626,5455.666666666667,0
19492,1333.3333333333333,0
13833,2037.0,0
29937,4115.166666666667,0
22809,3056.1666666666665,0
16571,1730.1666666666667,1
14753,17397.833333333332,0
23353,710.0,1
9164,792.5,0
15930,1033.3333333333333,1
16530,13360.833333333334,0
2582,5050.5,0
13393,670.8333333333334,0
1708,15754.833333333334,0
19506,27469.833333333332,0
5587,4483.0,0
19215,7833.333333333333,0
6979,339.5,0
16903,1213.3333333333333,0
8042,1633.3333333333333,1
22333,7241.5,1
14739,63355.166666666664,0
15652,3082.8333333333335,0
4752,3112.3333333333335,0
29593,1650.0,0
2305,1797.5,0
27480,764.8333333333334,0
26259,1569.0,0
12351,250.0,0
13104,1250.0,0
29573,4706.666666666667,1
1008,5566.666666666667,0
27558,8166.666666666667,0
1657,3833.3333333333335,1
5607,390.0,0
3481,729.1666666666666,0
4616,590.8333333333334,1
8440,3804.0,1
19657,1424.3333333333333,0
3558,3100.3333333333335,0
28775,2200.3333333333335,0
7883,9539.166666666666,1
990,2092.5,0
3374,0.0,0
15864,2491.3333333333335,0
7515,1178.3333333333333,0
7706,1248.8333333333333,0
805,508.3333333333333,0
20040,3354.6666666666665,0
19284,2850.1666666666665,1
6517,443.3333333333333,0
19738,1083.3333333333333,0
25502,149.33333333333334,0
24255,4058.8333333333335,1
13675,555.1666666666666,1
13079,2574.1666666666665,0
5641,9689.666666666666,0
19777,12611.666666666666,0
27332,4364.333333333333,0
8999,155.0,1
9368,2894.8333333333335,0
21011,3647.1666666666665,0
14829,1292.0,0
26004,3491.0,0
17393,8853.666666666666,0
3470,3917.6666666666665,0
29408,383.3333333333333,0
18417,2103.8333333333335,0
6285,10286.333333333334,0
28266,725.5,1
3410,4254.166666666667,0
20193,15841.333333333334,0
1149,4212.166666666667,0
15449,0.0,0
21702,1246.6666666666667,1
18872,5134.166666666667,0
9031,3100.6666666666665,0
8114,130.16666666666666,1
21906,1571.6666666666667,0
21302,332.0,1
8602,7619.833333333333,0
12496,933.3333333333334,1
27588,195.0,1
20599,3938.1666666666665,0
29887,17449.5,0
1759,1314.8333333333333,0
5881,1974.3333333333333,0
12777,4668.5,0
24864,1765.6666666666667,1
4711,26316.166666666668,0
23444,7371.0,0
5851,35681.333333333336,0
29745,797.6666666666666,1
23001,907.5,1
10658,1197.1666666666667,0
10785,2400.0,0
26075,1539.6666666666667,0
8473,1270.1666666666667,1
20939,3608.3333333333335,0
23664,19001.0,1
19975,712.5,0
25333,59609.0,0
25144,0.0,1
21100,441.0,0
28516,48788.5,0
26485,19366.666666666668,1
4815,0.0,0
16810,30499.666666666668,0
14790,2390.1666666666665,0
6265,827.0,0
29291,1922.6666666666667,1
689,4794.333333333333,0
17672,1140.8333333333333,0
26113,2237.1666666666665,0
9909,878.8333333333334,0
27150,1596.6666666666667,1
8931,7653.333333333333,0
18982,11226.833333333334,0
22539,7939.5,0
16453,5016.0,0
25835,1115.8333333333333,1
9613,2500.8333333333335,0
14232,1255.3333333333333,0
2489,3570.5,1
10857,60064.833333333336,0
20631,1168.0,0
20032,7157.0,0
21073,1280.8333333333333,0
19859,2829.0,0
26475,7939.166666666667,0
3296,13850.5,1
16210,953.3333333333334,1
22876,2466.6666666666665,0
18811,6942.333333333333,0
10053,1852.5,0
2202,366.6666666666667,0
4106,3556.3333333333335,0
15218,3000.0,0
27400,1207.0,0
18179,2252.6666666666665,0
340,3367.3333333333335,0
16664,1018.3333333333334,0
8600,1233.3333333333333,1
6694,35390.666666666664,0
22731,2168.3333333333335,0
1799,18999.666666666668,0
14667,26349.333333333332,0
1290,3900.5,0
4232,675.6666666666666,0
1436,1251.8333333333333,1
3247,0.0,0
11836,0.0,0
7386,623.6666666666666,0
5049,3875.0,1
217,0.0,1
16397,2270.3333333333335,0
25699,5985.166666666667,0
16784,1992.6666666666667,1
13140,2056.8333333333335,1
10434,1975.5,0
14303,21471.166666666668,0
11975,4522.666666666667,0
29779,10185.833333333334,1
897,3316.6666666666665,1
10247,3816.6666666666665,0
28241,1919.1666666666667,0
9477,316.6666666666667,0
3117,1446.5,0
28641,3280.6666666666665,0
20262,58113.333333333336,0
4749,3354.1666666666665,0
6220,1061.6666666666667,0
10824,1817.1666666666667,0
17627,4483.333333333333,0
14072,15457.0,1
11703,17266.666666666668,0
27805,4091.6666666666665,1
19779,0.0,0
28083,2166.1666666666665,0
14179,0.0,1
14412,3841.6666666666665,0
24236,3962.1666666666665,0
29044,3433.3333333333335,0
2961,1111.8333333333333,0
16694,9950.0,1
10435,2143.8333333333335,0
3695,5461.166666666667,1
20866,3219.0,0
15492,2969.0,0
24630,3825.5,1
23464,1800.0,1
27562,1660.8333333333333,0
1951,17402.666666666668,0
25723,4126.0,0
6635,455.3333333333333,0
745,10136.0,0
25943,721.0,0
27105,195.0,0
18827,874.1666666666666,0
27463,10047.166666666666,0
7621,2515.0,0
15867,781.5,0
29626,1134.0,0
7846,390.0,0
7641,370.5,0
24227,1940.0,1
16447,1583.3333333333333,1
2876,313.0,0
29167,1033.3333333333333,0
5480,5756.333333333333,0
2697,2149.0,0
5350,1529.5,1
2074,5138.833333333333,0
27571,2260.0,0
3799,5273.0,0
25909,0.0,0
22761,13000.0,0
15508,2931.5,0
25123,9813.833333333334,0
6417,3450.0,1
21191,8219.0,0
16064,2137.1666666666665,0
14239,24204.0,0
5474,6715.666666666667,0
17286,696.6666666666666,0
25407,1799.1666666666667,1
1831,426.6666666666667,1
10111,0.0,0
14459,944.8333333333334,0
11845,0.0,0
10970,5137.0,0
20142,47362.833333333336,0
3541,1929.0,1
25599,966.6666666666666,0
10518,15763.5,0
14686,3775.8333333333335,0
11016,1945.0,0
1457,1133.3333333333333,0
10149,2031.6666666666667,0
26879,2555.5,0
6597,1833.3333333333333,0
13025,661.5,1
25873,9490.0,0
27054,1478.5,1
5260,3988.3333333333335,0
21207,1019.3333333333334,1
18064,2070.5,0
7010,612.3333333333334,0
6466,13918.0,0
22430,3156.3333333333335,0
22749,2610.0,0
2114,1354.8333333333333,1
4652,9982.333333333334,1
21277,1242.6666666666667,0
27946,934.0,0
22420,1901.3333333333333,0
928,1295.3333333333333,0
5399,877.5,1
25932,2668.1666666666665,0
15525,2596.1666666666665,0
24226,1957.0,0
5214,3149.6666666666665,0
20907,6933.333333333333,1
710,630.8333333333334,0
27860,414.6666666666667,0
29112,0.0,0
21853,1541.6666666666667,0
7011,2398.5,0
26407,35686.166666666664,0
10613,4205.666666666667,0
2298,0.0,1
19347,1629.0,1
9885,322.6666666666667,0
4347,740.0,0
9804,3257.3333333333335,0
27657,2182.5,1
2615,32347.833333333332,0
8549,1477.6666666666667,0
3414,2950.0,1
1231,1587.8333333333333,1
16629,2783.3333333333335,0
28100,7196.5,1
15972,4383.833333333333,0
11381,4327.5,0
29838,16576.666666666668,0
29205,1433.3333333333333,0
26165,566.6666666666666,1
18415,2088.6666666666665,0
1823,2945.8333333333335,0
20480,2204.5,0
3774,4090.0,0
27534,0.0,1
11084,0.0,1
26451,3576.6666666666665,0
24788,3741.0,0
174,0.0,1
17336,39568.833333333336,0
29959,666.6666666666666,0
21022,2093.5,0
19896,1324.5,1
